DEBUG: 3.143109 ; likelihood: -0.095607
DEBUG: 37.015089 ; likelihood: 169.120751
DEBUG: 81.263876 ; likelihood: 170.972907
DEBUG: 225.045226 ; likelihood: 176.999313
DEBUG: 68.555178 ; likelihood: 182.660691
DEBUG: 270.057410 ; likelihood: 188.666399
DEBUG: 181.125915 ; likelihood: 193.106406
DEBUG: 45.321364 ; likelihood: 196.365706
DEBUG: 64.993650 ; likelihood: 199.336028
DEBUG: 2.756172 ; likelihood: 199.907938
DEBUG: 33.784981 ; likelihood: 201.167607
DEBUG: 1.952901 ; likelihood: 200.776879
DEBUG: 39.304827 ; likelihood: 203.683780
DEBUG: 164.942301 ; likelihood: 209.512901
DEBUG: 26.230304 ; likelihood: 212.540314
DEBUG: 73.275029 ; likelihood: 216.884393
DEBUG: 34.770354 ; likelihood: 219.009944
DEBUG: 156.835921 ; likelihood: 222.717819
DEBUG: 19.124651 ; likelihood: 226.602743
DEBUG: 4.070771 ; likelihood: 229.710917
DEBUG: 132.523958 ; likelihood: 231.851730
DEBUG: 83.032451 ; likelihood: 236.973335
DEBUG: 32.034481 ; likelihood: 239.519453
DEBUG: 20.282158 ; likelihood: 240.498584
DEBUG: 49.565306 ; likelihood: 243.567435
DEBUG: 50.869470 ; likelihood: 244.323533
DEBUG: 33.570374 ; likelihood: 247.835462
DEBUG: 22.723395 ; likelihood: 252.097154
DEBUG: 0.208839 ; likelihood: 249.423566
DEBUG: 98.695449 ; likelihood: 253.270809
DEBUG: 97.887978 ; likelihood: 257.654014
DEBUG: 1.615574 ; likelihood: 257.058256
DEBUG: 82.929752 ; likelihood: 262.711048
DEBUG: 40.822583 ; likelihood: 263.678777
DEBUG: 123.156834 ; likelihood: 268.372357
DEBUG: 3.363075 ; likelihood: 270.047978
DEBUG: 58.779065 ; likelihood: 274.699353
DEBUG: 60.834997 ; likelihood: 276.401643
DEBUG: 9.764556 ; likelihood: 279.907502
DEBUG: 13.134080 ; likelihood: 282.803119
DEBUG: 21.507315 ; likelihood: 286.367498
DEBUG: 87.003774 ; likelihood: 291.219638
DEBUG: 37.985840 ; likelihood: 1.603516
DEBUG: 85.432081 ; likelihood: 5.511261
DEBUG: 34.125420 ; likelihood: 8.830083
DEBUG: 112.939198 ; likelihood: 12.216113
DEBUG: 7.961877 ; likelihood: 14.924529
DEBUG: 48.291197 ; likelihood: 19.579824
DEBUG: 111.609429 ; likelihood: 21.022042
DEBUG: 196.323501 ; likelihood: 26.502219
DEBUG: 64.726073 ; likelihood: 25.773120
DEBUG: 45.846916 ; likelihood: 28.466526
DEBUG: 120.452818 ; likelihood: 31.538144
DEBUG: 29.616291 ; likelihood: 36.897068
DEBUG: 9.258510 ; likelihood: 38.955977
DEBUG: 90.638052 ; likelihood: 42.948937
DEBUG: 31.256117 ; likelihood: 46.126792
DEBUG: 16.429590 ; likelihood: 49.450475
DEBUG: 70.854764 ; likelihood: 54.787713
DEBUG: 19.594197 ; likelihood: 55.024087
DEBUG: 45.942513 ; likelihood: 56.323819
DEBUG: 22.843008 ; likelihood: 59.407441
DEBUG: 170.667819 ; likelihood: 65.060939
DEBUG: 45.994204 ; likelihood: 69.189797
DEBUG: 124.755362 ; likelihood: 73.505628
DEBUG: 38.961494 ; likelihood: 76.727392
DEBUG: 40.471144 ; likelihood: 81.507254
DEBUG: 91.448437 ; likelihood: 84.983225
DEBUG: 7.777933 ; likelihood: 84.904143
DEBUG: 23.237771 ; likelihood: 86.767764
DEBUG: 75.770233 ; likelihood: 87.996623
DEBUG: 77.744925 ; likelihood: 89.578019
DEBUG: 57.201604 ; likelihood: 94.517395
DEBUG: 137.669115 ; likelihood: 98.142436
DEBUG: 129.570592 ; likelihood: 101.060935
DEBUG: 23.629425 ; likelihood: 103.422498
DEBUG: 15.532844 ; likelihood: 106.061631
DEBUG: 249.416777 ; likelihood: 109.647901
DEBUG: 34.349043 ; likelihood: 112.758086
DEBUG: 137.420479 ; likelihood: 116.459541
DEBUG: 176.033203 ; likelihood: 120.684143
DEBUG: 86.293805 ; likelihood: 124.435442
DEBUG: 20.663343 ; likelihood: 127.039077
DEBUG: 76.636823 ; likelihood: 130.641119
DEBUG: 59.113181 ; likelihood: 136.144088
DEBUG: 64.247529 ; likelihood: 139.172843
DEBUG: 1.897039 ; likelihood: 138.841294
DEBUG: 26.972623 ; likelihood: 142.071539
DEBUG: 17.065585 ; likelihood: 143.473120
DEBUG: 123.768002 ; likelihood: 145.905661
DEBUG: 27.892624 ; likelihood: 147.403659
DEBUG: 39.368117 ; likelihood: 150.865024
DEBUG: 89.367168 ; likelihood: 154.771792
DEBUG: 77.131899 ; likelihood: 157.287226
DEBUG: 156.088454 ; likelihood: 162.154680
DEBUG: 34.065663 ; likelihood: 166.278511
DEBUG: 143.724019 ; likelihood: 169.302219
DEBUG: 16.929539 ; likelihood: 170.356766
DEBUG: 62.653298 ; likelihood: 175.390363
DEBUG: 50.668718 ; likelihood: 177.845453
DEBUG: 150.480249 ; likelihood: 181.104801
DEBUG: 43.178321 ; likelihood: 185.828665
DEBUG: 42.346732 ; likelihood: 190.101673
DEBUG: 50.443306 ; likelihood: 194.213507
DEBUG: 1.874011 ; likelihood: 194.109103
DEBUG: 102.850189 ; likelihood: 197.980419
DEBUG: 49.756627 ; likelihood: 200.591734
DEBUG: 173.291487 ; likelihood: 204.599147
DEBUG: 72.352383 ; likelihood: 208.840586
DEBUG: 35.935326 ; likelihood: 212.259570
DEBUG: 13.289138 ; likelihood: 215.397696
DEBUG: 34.734400 ; likelihood: 216.314359
DEBUG: 207.449864 ; likelihood: 221.659669
DEBUG: 16.843717 ; likelihood: 224.314933
DEBUG: 52.596538 ; likelihood: 228.638251
DEBUG: 98.558478 ; likelihood: 232.707104
DEBUG: 167.009012 ; likelihood: 236.607648
DEBUG: 30.872772 ; likelihood: 239.347662
DEBUG: 4.956268 ; likelihood: 241.820559
DEBUG: 6.683786 ; likelihood: 241.474457
DEBUG: 22.603985 ; likelihood: 245.368989
DEBUG: 42.285003 ; likelihood: 249.652885
DEBUG: 8.853806 ; likelihood: 251.165892
DEBUG: 6.364851 ; likelihood: 253.467573
DEBUG: 1.235374 ; likelihood: 253.347406
DEBUG: 29.880809 ; likelihood: 255.250821
DEBUG: 26.982383 ; likelihood: 258.942637
DEBUG: 20.801855 ; likelihood: 260.917740
DEBUG: 34.773939 ; likelihood: 264.088557
DEBUG: 131.140958 ; likelihood: 270.129986
DEBUG: 19.650814 ; likelihood: 273.126432
DEBUG: 34.464202 ; likelihood: 275.038634
DEBUG: 148.636303 ; likelihood: 280.457899
DEBUG: 56.072429 ; likelihood: 285.715771
DEBUG: 77.126569 ; likelihood: 290.162092
DEBUG: 4.636234 ; likelihood: 293.057335
DEBUG: 53.446063 ; likelihood: 296.786724
DEBUG: 106.065102 ; likelihood: 301.584213
DEBUG: 188.299582 ; likelihood: 307.621694
DEBUG: 42.229050 ; likelihood: 312.542097
DEBUG: 34.126990 ; likelihood: 316.668916
DEBUG: 11.665166 ; likelihood: 319.423111
DEBUG: 71.737251 ; likelihood: 3.705446
DEBUG: 2.524512 ; likelihood: 0.784648
DEBUG: 200.538863 ; likelihood: 6.901928
DEBUG: 299.409278 ; likelihood: 11.025565
DEBUG: 58.092408 ; likelihood: 14.375343
DEBUG: 34.450020 ; likelihood: 17.338116
DEBUG: 14.025946 ; likelihood: 20.998893
DEBUG: 38.436261 ; likelihood: 25.317528
DEBUG: 70.848058 ; likelihood: 29.109268
DEBUG: 138.201602 ; likelihood: 32.305452
DEBUG: 0.490691 ; likelihood: 31.609090
DEBUG: 140.644430 ; likelihood: 37.645449
DEBUG: 57.278169 ; likelihood: 40.725614
DEBUG: 182.813538 ; likelihood: 46.932632
DEBUG: 12.647773 ; likelihood: 46.878184
DEBUG: 85.015081 ; likelihood: 51.690451
DEBUG: 53.369164 ; likelihood: 55.870879
DEBUG: 116.998378 ; likelihood: 60.068181
DEBUG: 69.987551 ; likelihood: 64.691055
DEBUG: 73.472810 ; likelihood: 67.072356
DEBUG: 12.710727 ; likelihood: 71.046588
DEBUG: 63.498063 ; likelihood: 74.255535
DEBUG: 193.991017 ; likelihood: 80.724109
DEBUG: 15.164619 ; likelihood: 83.159221
DEBUG: 42.557103 ; likelihood: 82.959632
DEBUG: 89.185527 ; likelihood: 86.891495
DEBUG: 81.222547 ; likelihood: 91.019543
DEBUG: 36.843182 ; likelihood: 93.049053
DEBUG: 144.195862 ; likelihood: 96.966904
DEBUG: 9.738098 ; likelihood: 93.660670
DEBUG: 34.670291 ; likelihood: 97.663918
DEBUG: 111.079640 ; likelihood: 103.092718
DEBUG: 52.678681 ; likelihood: 106.843846
DEBUG: 27.629756 ; likelihood: 107.938801
DEBUG: 29.363848 ; likelihood: 112.270791
DEBUG: 20.782592 ; likelihood: 114.865068
DEBUG: 182.726961 ; likelihood: 120.568196
DEBUG: 121.332105 ; likelihood: 125.946124
DEBUG: 111.618933 ; likelihood: 132.009764
DEBUG: 34.025283 ; likelihood: 134.032368
DEBUG: 465.355758 ; likelihood: 137.250378
DEBUG: 76.462233 ; likelihood: 141.648687
DEBUG: 67.044840 ; likelihood: 141.909608
DEBUG: 139.786200 ; likelihood: 146.294763
DEBUG: 28.573013 ; likelihood: 150.829928
DEBUG: 44.096387 ; likelihood: 154.747431
DEBUG: 107.017550 ; likelihood: 157.969978
DEBUG: 60.908929 ; likelihood: 160.861349
DEBUG: 109.404238 ; likelihood: 166.220590
DEBUG: 33.720044 ; likelihood: 167.305732
DEBUG: 115.585703 ; likelihood: 171.963063
DEBUG: 62.147128 ; likelihood: 176.255241
DEBUG: 39.321872 ; likelihood: 179.108397
DEBUG: 56.343963 ; likelihood: 181.487347
DEBUG: 31.019635 ; likelihood: 185.693679
DEBUG: 35.505666 ; likelihood: 188.360204
DEBUG: 210.308277 ; likelihood: 188.913698
DEBUG: 335.475736 ; likelihood: 194.430761
DEBUG: 2.110316 ; likelihood: 195.747383
DEBUG: 245.535173 ; likelihood: 200.376368
DEBUG: 118.869104 ; likelihood: 204.486380
DEBUG: 1.631117 ; likelihood: 204.741661
DEBUG: 71.520228 ; likelihood: 208.850055
DEBUG: 123.288678 ; likelihood: 212.904266
DEBUG: 42.630770 ; likelihood: 214.920165
DEBUG: 46.430409 ; likelihood: 217.320749
DEBUG: 108.209148 ; likelihood: 217.902695
DEBUG: 177.241945 ; likelihood: 221.359041
DEBUG: 35.446477 ; likelihood: 224.341709
DEBUG: 31.330762 ; likelihood: 227.995317
DEBUG: 28.403984 ; likelihood: 231.559787
DEBUG: 3.228960 ; likelihood: 231.483407
DEBUG: 96.613828 ; likelihood: 232.548602
DEBUG: 112.662834 ; likelihood: 237.591796
DEBUG: 148.678059 ; likelihood: 242.873974
DEBUG: 7.020211 ; likelihood: 244.871200
DEBUG: 11.009235 ; likelihood: 245.116214
DEBUG: 16.630534 ; likelihood: 248.240062
DEBUG: 87.105731 ; likelihood: 254.753840
DEBUG: 9.582493 ; likelihood: 254.884587
DEBUG: 13.331435 ; likelihood: 257.321724
DEBUG: 29.681874 ; likelihood: 261.641656
DEBUG: 68.149950 ; likelihood: 264.505090
DEBUG: 6.690770 ; likelihood: 267.619650
DEBUG: 80.522036 ; likelihood: 271.408486
DEBUG: 85.079933 ; likelihood: 277.068886
DEBUG: 10.931387 ; likelihood: 279.689397
DEBUG: 18.404446 ; likelihood: 283.256325
DEBUG: 103.789638 ; likelihood: 289.395084
DEBUG: 69.804592 ; likelihood: 293.564328
DEBUG: 97.287212 ; likelihood: 298.298781
DEBUG: 22.243399 ; likelihood: 302.067192
DEBUG: 121.864952 ; likelihood: 306.357679
DEBUG: 70.034925 ; likelihood: 310.186670
DEBUG: 45.422178 ; likelihood: 314.246870
DEBUG: 68.392642 ; likelihood: 318.415409
DEBUG: 26.762922 ; likelihood: 322.615869
DEBUG: 57.623022 ; likelihood: 327.459563
DEBUG: 11.808839 ; likelihood: 329.885102
DEBUG: 146.613819 ; likelihood: 335.341891
DEBUG: 3.386827 ; likelihood: 0.935816
DEBUG: 123.910747 ; likelihood: 4.092764
DEBUG: 24.083516 ; likelihood: 8.624129
DEBUG: 2.325446 ; likelihood: 10.986386
DEBUG: 294.035808 ; likelihood: 16.658727
DEBUG: 77.360992 ; likelihood: 21.164415
DEBUG: 32.818276 ; likelihood: 25.287195
DEBUG: 68.037839 ; likelihood: 27.419780
DEBUG: 30.425708 ; likelihood: 29.014272
DEBUG: 78.345619 ; likelihood: 33.697564
DEBUG: 175.607734 ; likelihood: 37.320208
DEBUG: 38.304076 ; likelihood: 39.269594
DEBUG: 9.946398 ; likelihood: 42.364982
DEBUG: 5.048567 ; likelihood: 42.753680
DEBUG: 60.893035 ; likelihood: 47.751195
DEBUG: 4.509663 ; likelihood: 49.022376
DEBUG: 49.965899 ; likelihood: 53.456073
DEBUG: 109.104734 ; likelihood: 58.293845
DEBUG: 135.570620 ; likelihood: 63.518020
DEBUG: 96.569107 ; likelihood: 68.446771
DEBUG: 40.214109 ; likelihood: 70.978925
DEBUG: 51.469042 ; likelihood: 75.081458
DEBUG: 10.611890 ; likelihood: 79.247823
DEBUG: 141.739109 ; likelihood: 83.576588
DEBUG: 13.677683 ; likelihood: 85.540571
DEBUG: 15.272886 ; likelihood: 84.239146
DEBUG: 78.323113 ; likelihood: 88.298001
DEBUG: 17.597843 ; likelihood: 91.372085
DEBUG: 45.934672 ; likelihood: 93.917170
DEBUG: 278.317688 ; likelihood: 100.481796
DEBUG: 14.403955 ; likelihood: 98.728341
DEBUG: 54.265845 ; likelihood: 102.622080
DEBUG: 150.581445 ; likelihood: 106.064134
DEBUG: 28.315806 ; likelihood: 109.375406
DEBUG: 232.573387 ; likelihood: 115.962126
DEBUG: 41.246149 ; likelihood: 118.678753
DEBUG: 21.836098 ; likelihood: 122.340872
DEBUG: 549.844614 ; likelihood: 127.774547
DEBUG: 152.059610 ; likelihood: 133.294215
DEBUG: 120.852677 ; likelihood: 139.414412
DEBUG: 20.511812 ; likelihood: 143.351637
DEBUG: 446.744627 ; likelihood: 149.962524
DEBUG: 49.888165 ; likelihood: 152.253222
DEBUG: 62.696628 ; likelihood: 157.048163
DEBUG: 47.093691 ; likelihood: 160.471969
DEBUG: 128.720860 ; likelihood: 165.177399
DEBUG: 57.974606 ; likelihood: 167.966946
DEBUG: 16.181150 ; likelihood: 169.788162
DEBUG: 48.621150 ; likelihood: 173.165194
DEBUG: 238.514931 ; likelihood: 177.851737
DEBUG: 45.075494 ; likelihood: 180.703428
DEBUG: 95.899286 ; likelihood: 185.268222
DEBUG: 14.057299 ; likelihood: 188.016760
DEBUG: 311.261943 ; likelihood: 195.128964
DEBUG: 55.698037 ; likelihood: 199.413716
DEBUG: 271.145776 ; likelihood: 205.172863
DEBUG: 89.276157 ; likelihood: 210.774539
DEBUG: 59.545646 ; likelihood: 212.461113
DEBUG: 12.121006 ; likelihood: 210.944139
DEBUG: 243.616603 ; likelihood: 216.224619
DEBUG: 58.990317 ; likelihood: 220.537145
DEBUG: 11.953836 ; likelihood: 224.494957
DEBUG: 282.179060 ; likelihood: 229.112789
DEBUG: 31.245593 ; likelihood: 231.865575
DEBUG: 120.487886 ; likelihood: 235.376548
DEBUG: 122.656564 ; likelihood: 238.454430
DEBUG: 70.847631 ; likelihood: 242.147051
DEBUG: 136.113840 ; likelihood: 247.281005
DEBUG: 9.380063 ; likelihood: 249.899317
DEBUG: 101.490226 ; likelihood: 254.378489
DEBUG: 58.958251 ; likelihood: 258.505353
DEBUG: 27.031094 ; likelihood: 259.931849
DEBUG: 79.241308 ; likelihood: 264.689100
DEBUG: 22.397121 ; likelihood: 268.078848
DEBUG: 133.203292 ; likelihood: 271.295608
DEBUG: 29.128584 ; likelihood: 273.573280
DEBUG: 188.538584 ; likelihood: 278.196981
DEBUG: 27.276361 ; likelihood: 282.147282
DEBUG: 109.058069 ; likelihood: 286.688526
DEBUG: 24.238754 ; likelihood: 289.431023
DEBUG: 147.096288 ; likelihood: 289.300481
DEBUG: 86.642614 ; likelihood: 293.027967
DEBUG: 49.594198 ; likelihood: 296.356201
DEBUG: 8.448135 ; likelihood: 298.242786
DEBUG: 18.992131 ; likelihood: 301.622076
DEBUG: 11.225204 ; likelihood: 304.211663
DEBUG: 49.399929 ; likelihood: 307.414994
DEBUG: 156.184138 ; likelihood: 309.259623
DEBUG: 15.217203 ; likelihood: 309.315190
DEBUG: 127.652707 ; likelihood: 315.262753
DEBUG: 23.341806 ; likelihood: 315.651223
DEBUG: 22.983343 ; likelihood: 316.785248
DEBUG: 55.961106 ; likelihood: 320.462778
DEBUG: 326.399725 ; likelihood: 324.737744
DEBUG: 7.504757 ; likelihood: 325.378393
DEBUG: 95.417703 ; likelihood: 330.784542
DEBUG: 22.385790 ; likelihood: 332.885348
DEBUG: 28.735353 ; likelihood: 336.340992
DEBUG: 114.419587 ; likelihood: 340.335794
DEBUG: 20.243832 ; likelihood: 344.345371
DEBUG: 17.259088 ; likelihood: 1.942175
DEBUG: 95.142675 ; likelihood: 6.415543
DEBUG: 123.749402 ; likelihood: 10.770003
DEBUG: 98.429142 ; likelihood: 16.139406
DEBUG: 73.215509 ; likelihood: 19.810594
DEBUG: 174.148693 ; likelihood: 25.360979
DEBUG: 62.086291 ; likelihood: 26.895819
DEBUG: 219.234770 ; likelihood: 33.419452
DEBUG: 82.914375 ; likelihood: 38.572954
DEBUG: 15.913503 ; likelihood: 41.422531
DEBUG: 10.036640 ; likelihood: 44.279569
DEBUG: 79.956407 ; likelihood: 47.741251
DEBUG: 13.289657 ; likelihood: 50.968013
DEBUG: 547.303009 ; likelihood: 57.968849
DEBUG: 24.788735 ; likelihood: 59.715754
DEBUG: 154.215226 ; likelihood: 64.057644
DEBUG: 74.265556 ; likelihood: 67.785804
DEBUG: 498.119835 ; likelihood: 72.813413
DEBUG: 216.804406 ; likelihood: 78.203297
DEBUG: 15.695423 ; likelihood: 80.379509
DEBUG: 5.069016 ; likelihood: 83.494489
DEBUG: 21.577826 ; likelihood: 86.279686
DEBUG: 5.963214 ; likelihood: 85.812822
DEBUG: 63.326254 ; likelihood: 89.979939
DEBUG: 356.635895 ; likelihood: 95.867740
DEBUG: 34.405038 ; likelihood: 96.855720
DEBUG: 59.048105 ; likelihood: 101.635913
DEBUG: 49.605706 ; likelihood: 105.422906
DEBUG: 121.010153 ; likelihood: 109.548722
DEBUG: 58.127584 ; likelihood: 114.673824
DEBUG: 89.597407 ; likelihood: 117.942746
DEBUG: 39.427047 ; likelihood: 119.771785
DEBUG: 110.220899 ; likelihood: 123.564875
DEBUG: 50.593016 ; likelihood: 127.343383
DEBUG: 329.089217 ; likelihood: 132.944966
DEBUG: 0.817614 ; likelihood: 128.797310
DEBUG: 76.404688 ; likelihood: 131.688072
DEBUG: 75.986762 ; likelihood: 135.956987
DEBUG: 35.554434 ; likelihood: 136.053748
DEBUG: 27.398480 ; likelihood: 138.274103
DEBUG: 105.374114 ; likelihood: 142.706454
DEBUG: 42.890308 ; likelihood: 144.463952
DEBUG: 51.739345 ; likelihood: 148.778796
DEBUG: 120.579655 ; likelihood: 151.630655
DEBUG: 17.287180 ; likelihood: 152.801012
DEBUG: 7.831814 ; likelihood: 155.250331
DEBUG: 52.961242 ; likelihood: 158.598131
DEBUG: 240.060097 ; likelihood: 161.904743
DEBUG: 131.820722 ; likelihood: 165.864030
DEBUG: 111.188083 ; likelihood: 170.801736
DEBUG: 210.835505 ; likelihood: 176.324068
DEBUG: 126.942290 ; likelihood: 180.617178
DEBUG: 225.513932 ; likelihood: 184.926724
DEBUG: 4.682015 ; likelihood: 185.049475
DEBUG: 35.801629 ; likelihood: 187.581026
DEBUG: 66.482694 ; likelihood: 193.120357
DEBUG: 179.475779 ; likelihood: 198.988740
DEBUG: 10.605911 ; likelihood: 200.163445
DEBUG: 94.081202 ; likelihood: 205.247761
DEBUG: 48.487295 ; likelihood: 209.574161
DEBUG: 445.211500 ; likelihood: 215.233973
DEBUG: 79.184507 ; likelihood: 218.981433
DEBUG: 212.352312 ; likelihood: 223.915571
DEBUG: 70.824337 ; likelihood: 228.191187
DEBUG: 158.434049 ; likelihood: 231.803207
DEBUG: 41.681048 ; likelihood: 235.711545
DEBUG: 224.023322 ; likelihood: 238.718312
DEBUG: 13.968411 ; likelihood: 241.856178
DEBUG: 43.908623 ; likelihood: 244.040497
DEBUG: 2.190008 ; likelihood: 244.951894
DEBUG: 62.591625 ; likelihood: 248.786638
DEBUG: 102.660473 ; likelihood: 252.485818
DEBUG: 46.348192 ; likelihood: 256.683018
DEBUG: 85.150254 ; likelihood: 256.339573
DEBUG: 83.678473 ; likelihood: 262.206476
DEBUG: 153.538830 ; likelihood: 267.077578
DEBUG: 59.195846 ; likelihood: 270.352851
DEBUG: 417.690930 ; likelihood: 275.550164
DEBUG: 176.095048 ; likelihood: 280.381468
DEBUG: 433.524467 ; likelihood: 286.499044
DEBUG: 121.332396 ; likelihood: 290.425153
DEBUG: 40.762383 ; likelihood: 294.102878
DEBUG: 53.558826 ; likelihood: 297.664150
DEBUG: 53.761350 ; likelihood: 302.109919
DEBUG: 104.876256 ; likelihood: 306.253404
DEBUG: 61.641568 ; likelihood: 308.515818
DEBUG: 351.140992 ; likelihood: 312.416208
DEBUG: 60.838523 ; likelihood: 315.709005
DEBUG: 214.452295 ; likelihood: 318.262897
DEBUG: 43.679642 ; likelihood: 321.600942
DEBUG: 4.265117 ; likelihood: 321.332618
DEBUG: 4.686271 ; likelihood: 322.522446
DEBUG: 71.290026 ; likelihood: 323.450181
DEBUG: 185.451425 ; likelihood: 327.883761
DEBUG: 75.347027 ; likelihood: 332.827047
DEBUG: 1.346865 ; likelihood: 331.933348
DEBUG: 19.748394 ; likelihood: 334.110309
DEBUG: 205.808007 ; likelihood: 339.387997
DEBUG: 176.949209 ; likelihood: 343.580891
DEBUG: 50.483128 ; likelihood: 347.156024
DEBUG: 152.837808 ; likelihood: 5.794433
DEBUG: 111.552504 ; likelihood: 10.801596
DEBUG: 1.568510 ; likelihood: 9.203421
DEBUG: 10.651684 ; likelihood: 12.437957
DEBUG: 20.908679 ; likelihood: 14.998507
DEBUG: 51.144205 ; likelihood: 17.554418
DEBUG: 104.051302 ; likelihood: 21.625573
DEBUG: 137.380187 ; likelihood: 24.732352
DEBUG: 66.353190 ; likelihood: 28.791037
DEBUG: 76.666022 ; likelihood: 28.506378
DEBUG: 58.901052 ; likelihood: 32.298770
DEBUG: 33.578299 ; likelihood: 35.759909
DEBUG: 233.088780 ; likelihood: 39.428473
DEBUG: 27.229120 ; likelihood: 43.005969
DEBUG: 66.620554 ; likelihood: 47.215526
DEBUG: 28.819162 ; likelihood: 49.238651
DEBUG: 77.593980 ; likelihood: 54.379916
DEBUG: 367.665016 ; likelihood: 60.017659
DEBUG: 1.118122 ; likelihood: 57.423585
DEBUG: 61.767714 ; likelihood: 59.987868
DEBUG: 79.093126 ; likelihood: 64.914065
DEBUG: 56.297075 ; likelihood: 67.140900
DEBUG: 31.276997 ; likelihood: 68.685115
DEBUG: 38.067547 ; likelihood: 72.569551
DEBUG: 135.262435 ; likelihood: 78.006845
DEBUG: 139.080551 ; likelihood: 81.109247
DEBUG: 45.012297 ; likelihood: 79.048703
DEBUG: 151.377969 ; likelihood: 82.754166
DEBUG: 18.161665 ; likelihood: 87.127517
DEBUG: 360.911161 ; likelihood: 92.995551
DEBUG: 103.388141 ; likelihood: 96.162677
DEBUG: 204.730068 ; likelihood: 99.613503
DEBUG: 10.532552 ; likelihood: 102.521202
DEBUG: 119.617898 ; likelihood: 105.108465
DEBUG: 232.701976 ; likelihood: 108.490263
DEBUG: 36.995197 ; likelihood: 111.477968
DEBUG: 304.798189 ; likelihood: 117.403257
DEBUG: 88.614366 ; likelihood: 120.384838
DEBUG: 198.319004 ; likelihood: 126.383541
DEBUG: 268.569001 ; likelihood: 131.800184
DEBUG: 122.671727 ; likelihood: 136.663550
DEBUG: 133.064170 ; likelihood: 138.137861
DEBUG: 112.617514 ; likelihood: 142.425146
DEBUG: 33.020450 ; likelihood: 146.437010
DEBUG: 65.890866 ; likelihood: 149.306755
DEBUG: 60.814853 ; likelihood: 151.012608
DEBUG: 61.389640 ; likelihood: 154.067489
DEBUG: 27.578300 ; likelihood: 157.116514
DEBUG: 13.117895 ; likelihood: 160.551557
DEBUG: 108.129176 ; likelihood: 160.021434
DEBUG: 2.669141 ; likelihood: 162.006813
DEBUG: 57.777534 ; likelihood: 167.305513
DEBUG: 108.740111 ; likelihood: 173.470607
DEBUG: 19.497635 ; likelihood: 176.040093
DEBUG: 205.438813 ; likelihood: 178.992341
DEBUG: 6.069252 ; likelihood: 180.549145
DEBUG: 143.023980 ; likelihood: 185.900376
DEBUG: 90.514537 ; likelihood: 189.719981
DEBUG: 30.043782 ; likelihood: 193.736926
DEBUG: 24.697163 ; likelihood: 197.157763
DEBUG: 8.518220 ; likelihood: 199.334772
DEBUG: 168.766651 ; likelihood: 204.146147
DEBUG: 293.016849 ; likelihood: 206.194190
DEBUG: 5.638956 ; likelihood: 205.026327
DEBUG: 285.024325 ; likelihood: 210.841485
DEBUG: 6.450058 ; likelihood: 213.852744
DEBUG: 104.237732 ; likelihood: 218.073495
DEBUG: 275.399077 ; likelihood: 222.527718
DEBUG: 66.638488 ; likelihood: 224.410854
DEBUG: 149.534509 ; likelihood: 228.478231
DEBUG: 21.395422 ; likelihood: 232.055246
DEBUG: 212.562687 ; likelihood: 238.360410
DEBUG: 92.659793 ; likelihood: 242.345112
DEBUG: 40.766679 ; likelihood: 246.625599
DEBUG: 35.194295 ; likelihood: 249.898576
DEBUG: 82.329993 ; likelihood: 253.502709
DEBUG: 20.047579 ; likelihood: 255.612572
DEBUG: 222.160561 ; likelihood: 258.862803
DEBUG: 47.819349 ; likelihood: 263.703720
DEBUG: 18.878927 ; likelihood: 265.593112
DEBUG: 102.687119 ; likelihood: 268.844573
DEBUG: 30.848334 ; likelihood: 271.014362
DEBUG: 128.198887 ; likelihood: 274.241439
DEBUG: 76.694993 ; likelihood: 276.894667
DEBUG: 33.680311 ; likelihood: 279.262790
DEBUG: 71.792048 ; likelihood: 283.038427
